split,index,bdmap_id
train,8108,BDMAP_00005605
train,8109,BDMAP_00001751
train,8110,BDMAP_00009213
train,8111,BDMAP_00009154
train,8112,BDMAP_00004063
train,8113,BDMAP_00009000
train,8114,BDMAP_00000339
train,8115,BDMAP_00000216
train,8116,BDMAP_00003664
train,8117,BDMAP_00001342
train,8118,BDMAP_00008840
train,8119,BDMAP_00007983
train,8120,BDMAP_00005617
train,8121,BDMAP_00003895
train,8122,BDMAP_00003641
train,8123,BDMAP_00000330
train,8124,BDMAP_00008152
train,8125,BDMAP_00003005
train,8126,BDMAP_00006961
train,8127,BDMAP_00004091
train,8128,BDMAP_00008123
train,8129,BDMAP_00003116
train,8130,BDMAP_00009099
train,8131,BDMAP_00002323
train,8132,BDMAP_00006668
train,8133,BDMAP_00007010
train,8134,BDMAP_00004198
train,8135,BDMAP_00003550
train,8136,BDMAP_00001459
train,8137,BDMAP_00000172
train,8138,BDMAP_00004204
train,8139,BDMAP_00008620
train,8140,BDMAP_00003570
train,8141,BDMAP_00004227
train,8142,BDMAP_00008269
train,8143,BDMAP_00005159
train,8144,BDMAP_00004121
train,8145,BDMAP_00006186
train,8146,BDMAP_00001640
train,8147,BDMAP_00000939
train,8148,BDMAP_00000061
train,8149,BDMAP_00001241
train,8150,BDMAP_00005761
train,8151,BDMAP_00005137
train,8152,BDMAP_00002344
train,8153,BDMAP_00006857
train,8154,BDMAP_00002121
train,8155,BDMAP_00001525
train,8156,BDMAP_00007618
train,8157,BDMAP_00000154
train,8158,BDMAP_00006345
train,8159,BDMAP_00000482
train,8160,BDMAP_00006123
train,8161,BDMAP_00004461
train,8162,BDMAP_00007675
train,8163,BDMAP_00007102
train,8164,BDMAP_00003921
train,8165,BDMAP_00007659
train,8166,BDMAP_00007412
train,8167,BDMAP_00001763
train,8168,BDMAP_00007635
train,8169,BDMAP_00007316
train,8170,BDMAP_00000751
train,8171,BDMAP_00007716
train,8172,BDMAP_00001786
train,8173,BDMAP_00008402
train,8174,BDMAP_00007480
train,8175,BDMAP_00006213
train,8176,BDMAP_00004502
train,8177,BDMAP_00004854
train,8178,BDMAP_00002712
train,8179,BDMAP_00006767
train,8180,BDMAP_00004151
train,8181,BDMAP_00004194
train,8182,BDMAP_00001334
train,8183,BDMAP_00001251
train,8184,BDMAP_00006888
train,8185,BDMAP_00002855
train,8186,BDMAP_00000187
train,8187,BDMAP_00001137
train,8188,BDMAP_00008696
train,8189,BDMAP_00008991
train,8190,BDMAP_00002059
train,8191,BDMAP_00008441
train,8192,BDMAP_00003851
train,8193,BDMAP_00004125
train,8194,BDMAP_00008295
train,8195,BDMAP_00004789
train,8196,BDMAP_00002867
train,8197,BDMAP_00001387
train,8198,BDMAP_00005942
train,8199,BDMAP_00003068
train,8200,BDMAP_00008380
train,8201,BDMAP_00003630
train,8202,BDMAP_00009141
train,8203,BDMAP_00008281
train,8204,BDMAP_00003029
train,8205,BDMAP_00002970
train,8206,BDMAP_00006137
train,8207,BDMAP_00004264
train,8208,BDMAP_00000646
train,8209,BDMAP_00008939
train,8210,BDMAP_00002075
train,8211,BDMAP_00000342
train,8212,BDMAP_00008042
train,8213,BDMAP_00001623
train,8214,BDMAP_00007142
train,8215,BDMAP_00005797
train,8216,BDMAP_00007185
train,8217,BDMAP_00005476
train,8218,BDMAP_00008563
train,8219,BDMAP_00000075
train,8220,BDMAP_00008541
train,8221,BDMAP_00002052
train,8222,BDMAP_00002542
train,8223,BDMAP_00001302
train,8224,BDMAP_00005878
train,8225,BDMAP_00007369
train,8226,BDMAP_00001305
train,8227,BDMAP_00008415
train,8228,BDMAP_00002600
train,8229,BDMAP_00002574
train,8230,BDMAP_00003187
train,8231,BDMAP_00002769
train,8232,BDMAP_00004832
train,8233,BDMAP_00004224
train,8234,BDMAP_00008935
train,8235,BDMAP_00002107
train,8236,BDMAP_00002680
train,8237,BDMAP_00001388
train,8238,BDMAP_00008264
train,8239,BDMAP_00008945
train,8240,BDMAP_00007084
train,8241,BDMAP_00001280
train,8242,BDMAP_00000805
train,8243,BDMAP_00001556
train,8244,BDMAP_00008785
train,8245,BDMAP_00004567
train,8246,BDMAP_00008955
train,8247,BDMAP_00004842
train,8248,BDMAP_00003595
train,8249,BDMAP_00006036
train,8250,BDMAP_00006853
train,8251,BDMAP_00004178
train,8252,BDMAP_00001309
train,8253,BDMAP_00003453
train,8254,BDMAP_00003696
train,8255,BDMAP_00004243
train,8256,BDMAP_00002199
train,8257,BDMAP_00004426
train,8258,BDMAP_00006151
train,8259,BDMAP_00000944
train,8260,BDMAP_00000823
train,8261,BDMAP_00005006
train,8262,BDMAP_00006613
train,8263,BDMAP_00005620
train,8264,BDMAP_00004548
train,8265,BDMAP_00002539
train,8266,BDMAP_00005208
train,8267,BDMAP_00008813
train,8268,BDMAP_00008334
train,8269,BDMAP_00003055
train,8270,BDMAP_00003676
train,8271,BDMAP_00007777
train,8272,BDMAP_00007219
train,8273,BDMAP_00006723
train,8274,BDMAP_00003301
train,8275,BDMAP_00003311
train,8276,BDMAP_00007222
train,8277,BDMAP_00005955
train,8278,BDMAP_00000833
train,8279,BDMAP_00003463
train,8280,BDMAP_00007644
train,8281,BDMAP_00000055
train,8282,BDMAP_00003452
train,8283,BDMAP_00006306
train,8284,BDMAP_00001482
train,8285,BDMAP_00004874
train,8286,BDMAP_00008039
train,8287,BDMAP_00003336
train,8288,BDMAP_00006017
train,8289,BDMAP_00004927
train,8290,BDMAP_00005798
train,8291,BDMAP_00009106
train,8292,BDMAP_00005084
train,8293,BDMAP_00006646
train,8294,BDMAP_00005491
train,8295,BDMAP_00000769
train,8296,BDMAP_00002066
train,8297,BDMAP_00008799
train,8298,BDMAP_00007312
train,8299,BDMAP_00004525
train,8300,BDMAP_00002718
train,8301,BDMAP_00002080
train,8302,BDMAP_00000952
train,8303,BDMAP_00008059
train,8304,BDMAP_00002483
train,8305,BDMAP_00001760
train,8306,BDMAP_00004423
train,8307,BDMAP_00006705
train,8308,BDMAP_00005183
train,8309,BDMAP_00003702
train,8310,BDMAP_00004244
train,8311,BDMAP_00000689
train,8312,BDMAP_00003433
train,8313,BDMAP_00004945
train,8314,BDMAP_00000967
train,8315,BDMAP_00008783
train,8316,BDMAP_00002714
train,8317,BDMAP_00004758
train,8318,BDMAP_00008841
train,8319,BDMAP_00006321
train,8320,BDMAP_00005976
train,8321,BDMAP_00003573
train,8322,BDMAP_00005300
train,8323,BDMAP_00001991
train,8324,BDMAP_00001206
train,8325,BDMAP_00004972
train,8326,BDMAP_00006784
train,8327,BDMAP_00003601
train,8328,BDMAP_00006491
train,8329,BDMAP_00008071
train,8330,BDMAP_00007974
train,8331,BDMAP_00001626
train,8332,BDMAP_00000537
train,8333,BDMAP_00007971
train,8334,BDMAP_00004213
train,8335,BDMAP_00006457
train,8336,BDMAP_00004878
train,8337,BDMAP_00003648
train,8338,BDMAP_00005158
train,8339,BDMAP_00005146
train,8340,BDMAP_00002524
train,8341,BDMAP_00004232
train,8342,BDMAP_00003382
train,8343,BDMAP_00001225
train,8344,BDMAP_00002345
train,8345,BDMAP_00000638
train,8346,BDMAP_00000971
train,8347,BDMAP_00002457
train,8348,BDMAP_00001666
train,8349,BDMAP_00002749
train,8350,BDMAP_00000089
train,8351,BDMAP_00001057
train,8352,BDMAP_00001569
train,8353,BDMAP_00003315
train,8354,BDMAP_00001457
train,8355,BDMAP_00001958
train,8356,BDMAP_00000048
train,8357,BDMAP_00003096
train,8358,BDMAP_00001544
train,8359,BDMAP_00002875
train,8360,BDMAP_00003313
train,8361,BDMAP_00000246
train,8362,BDMAP_00004029
train,8363,BDMAP_00002499
train,8364,BDMAP_00002311
train,8365,BDMAP_00000120
train,8366,BDMAP_00004813
train,8367,BDMAP_00003249
train,8368,BDMAP_00001453
train,8369,BDMAP_00003468
train,8370,BDMAP_00003932
train,8371,BDMAP_00001929
train,8372,BDMAP_00000857
train,8373,BDMAP_00004520
train,8374,BDMAP_00003167
train,8375,BDMAP_00002153
train,8376,BDMAP_00000568
train,8377,BDMAP_00002907
train,8378,BDMAP_00002421
train,8379,BDMAP_00003957
train,8380,BDMAP_00003480
train,8381,BDMAP_00004043
train,8382,BDMAP_00004962
train,8383,BDMAP_00002009
train,8384,BDMAP_00002466
train,8385,BDMAP_00000004
train,8386,BDMAP_00001818
train,8387,BDMAP_00002030
train,8388,BDMAP_00001085
train,8389,BDMAP_00005059
train,8390,BDMAP_00004872
train,8391,BDMAP_00001759
train,8392,BDMAP_00000783
train,8393,BDMAP_00004424
train,8394,BDMAP_00004323
train,8395,BDMAP_00004467
train,8396,BDMAP_00002998
train,8397,BDMAP_00000458
train,8398,BDMAP_00004036
train,8399,BDMAP_00003708
train,8400,BDMAP_00001692
train,8401,BDMAP_00001795
train,8402,BDMAP_00000564
train,8403,BDMAP_00003661
train,8404,BDMAP_00003020
train,8405,BDMAP_00000132
train,8406,BDMAP_00000107
train,8407,BDMAP_00001154
train,8408,BDMAP_00000484
train,8409,BDMAP_00001604
train,8410,BDMAP_00002474
train,8411,BDMAP_00000829
train,8412,BDMAP_00005050
train,8413,BDMAP_00001077
train,8414,BDMAP_00001047
train,8415,BDMAP_00000081
train,8416,BDMAP_00002437
train,8417,BDMAP_00000077
train,8418,BDMAP_00004051
train,8419,BDMAP_00005107
train,8420,BDMAP_00000319
train,8421,BDMAP_00000915
train,8422,BDMAP_00003541
train,8423,BDMAP_00002320
train,8424,BDMAP_00005072
train,8425,BDMAP_00003498
train,8426,BDMAP_00002877
train,8427,BDMAP_00004798
train,8428,BDMAP_00004975
train,8429,BDMAP_00003356
train,8430,BDMAP_00001447
train,8431,BDMAP_00000519
train,8432,BDMAP_00000417
train,8433,BDMAP_00001489
train,8434,BDMAP_00002760
train,8435,BDMAP_00000094
train,8436,BDMAP_00004626
train,8437,BDMAP_00003640
train,8438,BDMAP_00002685
train,8439,BDMAP_00001632
train,8440,BDMAP_00000734
train,8441,BDMAP_00003012
train,8442,BDMAP_00004199
train,8443,BDMAP_00002176
train,8444,BDMAP_00002881
train,8445,BDMAP_00005023
train,8446,BDMAP_00004815
train,8447,BDMAP_00002088
train,8448,BDMAP_00000322
train,8449,BDMAP_00004230
train,8450,BDMAP_00004683
train,8451,BDMAP_00002652
train,8452,BDMAP_00004611
train,8453,BDMAP_00002509
train,8454,BDMAP_00000316
train,8455,BDMAP_00003008
train,8456,BDMAP_00002754
train,8457,BDMAP_00003615
train,8458,BDMAP_00001570
train,8459,BDMAP_00003545
train,8460,BDMAP_00000287
train,8461,BDMAP_00004950
train,8462,BDMAP_00001433
train,8463,BDMAP_00000583
train,8464,BDMAP_00005082
train,8465,BDMAP_00002900
train,8466,BDMAP_00003284
train,8467,BDMAP_00003544
train,8468,BDMAP_00002911
train,8469,BDMAP_00001019
train,8470,BDMAP_00004032
train,8471,BDMAP_00002200
train,8472,BDMAP_00005029
train,8473,BDMAP_00002803
train,8474,BDMAP_00005141
train,8475,BDMAP_00002795
train,8476,BDMAP_00001916
train,8477,BDMAP_00000767
train,8478,BDMAP_00001072
train,8479,BDMAP_00000108
train,8480,BDMAP_00001157
train,8481,BDMAP_00000765
train,8482,BDMAP_00003444
train,8483,BDMAP_00003310
train,8484,BDMAP_00001594
train,8485,BDMAP_00001719
train,8486,BDMAP_00000867
train,8487,BDMAP_00002338
train,8488,BDMAP_00000748
train,8489,BDMAP_00001833
train,8490,BDMAP_00004534
train,8491,BDMAP_00001964
train,8492,BDMAP_00000448
train,8493,BDMAP_00003856
train,8494,BDMAP_00002035
train,8495,BDMAP_00001841
train,8496,BDMAP_00002883
train,8497,BDMAP_00003974
train,8498,BDMAP_00000966
train,8499,BDMAP_00002247
train,8500,BDMAP_00001163
train,8501,BDMAP_00002866
train,8502,BDMAP_00002095
train,8503,BDMAP_00005171
train,8504,BDMAP_00000544
train,8505,BDMAP_00000249
train,8506,BDMAP_00004899
train,8507,BDMAP_00002651
train,8508,BDMAP_00002904
train,8509,BDMAP_00002500
train,8510,BDMAP_00000593
train,8511,BDMAP_00003039
train,8512,BDMAP_00000510
train,8513,BDMAP_00004345
train,8514,BDMAP_00000096
train,8515,BDMAP_00003970
train,8516,BDMAP_00002860
train,8517,BDMAP_00004723
train,8518,BDMAP_00003132
train,8519,BDMAP_00003922
train,8520,BDMAP_00000669
train,8521,BDMAP_00003583
train,8522,BDMAP_00003350
train,8523,BDMAP_00003406
train,8524,BDMAP_00004053
train,8525,BDMAP_00002112
train,8526,BDMAP_00003799
train,8527,BDMAP_00000654
train,8528,BDMAP_00001058
train,8529,BDMAP_00001471
train,8530,BDMAP_00001792
train,8531,BDMAP_00001091
train,8532,BDMAP_00001576
train,8533,BDMAP_00002522
train,8534,BDMAP_00003775
train,8535,BDMAP_00001627
train,8536,BDMAP_00001181
train,8537,BDMAP_00000624
train,8538,BDMAP_00002679
train,8539,BDMAP_00005131
train,8540,BDMAP_00000995
train,8541,BDMAP_00000361
train,8542,BDMAP_00000744
train,8543,BDMAP_00001514
train,8544,BDMAP_00003061
train,8545,BDMAP_00003296
train,8546,BDMAP_00003022
train,8547,BDMAP_00003602
train,8548,BDMAP_00002934
train,8549,BDMAP_00000170
train,8550,BDMAP_00002389
train,8551,BDMAP_00004835
train,8552,BDMAP_00000223
train,8553,BDMAP_00001143
train,8554,BDMAP_00002555
train,8555,BDMAP_00004794
train,8556,BDMAP_00003662
train,8557,BDMAP_00001145
train,8558,BDMAP_00000712
train,8559,BDMAP_00002184
train,8560,BDMAP_00003351
train,8561,BDMAP_00004475
train,8562,BDMAP_00001150
train,8563,BDMAP_00003086
train,8564,BDMAP_00001124
train,8565,BDMAP_00000961
train,8566,BDMAP_00000093
train,8567,BDMAP_00004292
train,8568,BDMAP_00002920
train,8569,BDMAP_00000331
train,8570,BDMAP_00002273
train,8571,BDMAP_00002868
train,8572,BDMAP_00004696
train,8573,BDMAP_00001373
train,8574,BDMAP_00002808
train,8575,BDMAP_00000268
train,8576,BDMAP_00004919
train,8577,BDMAP_00003133
train,8578,BDMAP_00004031
train,8579,BDMAP_00004565
train,8580,BDMAP_00004116
train,8581,BDMAP_00004092
train,8582,BDMAP_00000587
train,8583,BDMAP_00004739
train,8584,BDMAP_00003853
train,8585,BDMAP_00000621
train,8586,BDMAP_00002606
train,8587,BDMAP_00003911
train,8588,BDMAP_00004113
train,8589,BDMAP_00002534
train,8590,BDMAP_00003990
train,8591,BDMAP_00004646
train,8592,BDMAP_00003699
train,8593,BDMAP_00003397
train,8594,BDMAP_00004873
train,8595,BDMAP_00002355
train,8596,BDMAP_00003129
train,8597,BDMAP_00003750
train,8598,BDMAP_00000266
train,8599,BDMAP_00004075
train,8600,BDMAP_00003626
train,8601,BDMAP_00002535
train,8602,BDMAP_00003470
train,8603,BDMAP_00002953
train,8604,BDMAP_00004140
train,8605,BDMAP_00000968
train,8606,BDMAP_00001776
train,8607,BDMAP_00004473
train,8608,BDMAP_00005129
train,8609,BDMAP_00003146
train,8610,BDMAP_00004005
train,8611,BDMAP_00003886
train,8612,BDMAP_00003863
train,8613,BDMAP_00004039
train,8614,BDMAP_00004382
train,8615,BDMAP_00003740
train,8616,BDMAP_00000501
train,8617,BDMAP_00004238
train,8618,BDMAP_00002289
train,8619,BDMAP_00002523
train,8620,BDMAP_00000909
train,8621,BDMAP_00001865
train,8622,BDMAP_00003456
train,8623,BDMAP_00001746
train,8624,BDMAP_00002139
train,8625,BDMAP_00003945
train,8626,BDMAP_00004687
train,8627,BDMAP_00003439
train,8628,BDMAP_00004697
train,8629,BDMAP_00004895
train,8630,BDMAP_00004588
train,8631,BDMAP_00005144
train,8632,BDMAP_00003616
train,8633,BDMAP_00003019
train,8634,BDMAP_00003036
train,8635,BDMAP_00001982
train,8636,BDMAP_00002707
train,8637,BDMAP_00004129
train,8638,BDMAP_00002288
train,8639,BDMAP_00002580
train,8640,BDMAP_00001889
train,8641,BDMAP_00000922
train,8642,BDMAP_00001732
train,8643,BDMAP_00004594
train,8644,BDMAP_00002918
train,8645,BDMAP_00004329
train,8646,BDMAP_00001415
train,8647,BDMAP_00001112
train,8648,BDMAP_00003687
train,8649,BDMAP_00002756
train,8650,BDMAP_00001011
train,8651,BDMAP_00003791
train,8652,BDMAP_00004901
train,8653,BDMAP_00001288
train,8654,BDMAP_00003981
train,8655,BDMAP_00000213
train,8656,BDMAP_00004510
train,8657,BDMAP_00004705
train,8658,BDMAP_00001624
train,8659,BDMAP_00003481
train,8660,BDMAP_00003768
train,8661,BDMAP_00003308
train,8662,BDMAP_00003333
train,8663,BDMAP_00002882
train,8664,BDMAP_00001484
train,8665,BDMAP_00001088
train,8666,BDMAP_00002689
train,8667,BDMAP_00004171
train,8668,BDMAP_00002933
train,8669,BDMAP_00002007
train,8670,BDMAP_00003937
train,8671,BDMAP_00000240
train,8672,BDMAP_00004088
train,8673,BDMAP_00003934
train,8674,BDMAP_00005147
train,8675,BDMAP_00001729
train,8676,BDMAP_00003998
train,8677,BDMAP_00003574
train,8678,BDMAP_00004585
train,8679,BDMAP_00001184
train,8680,BDMAP_00001278
train,8681,BDMAP_00003376
train,8682,BDMAP_00001738
train,8683,BDMAP_00003282
train,8684,BDMAP_00002116
train,8685,BDMAP_00003722
train,8686,BDMAP_00001113
train,8687,BDMAP_00000354
train,8688,BDMAP_00001299
train,8689,BDMAP_00003756
train,8690,BDMAP_00000475
train,8691,BDMAP_00002150
train,8692,BDMAP_00001617
train,8693,BDMAP_00001919
train,8694,BDMAP_00004408
train,8695,BDMAP_00005004
train,8696,BDMAP_00003298
train,8697,BDMAP_00000709
train,8698,BDMAP_00000625
train,8699,BDMAP_00005093
train,8700,BDMAP_00005104
train,8701,BDMAP_00005033
train,8702,BDMAP_00003482
train,8703,BDMAP_00002134
train,8704,BDMAP_00004406
train,8705,BDMAP_00000764
train,8706,BDMAP_00003663
train,8707,BDMAP_00005163
train,8708,BDMAP_00003398
train,8709,BDMAP_00003704
train,8710,BDMAP_00004961
train,8711,BDMAP_00003072
train,8712,BDMAP_00005061
train,8713,BDMAP_00000555
train,8714,BDMAP_00000512
train,8715,BDMAP_00004367
train,8716,BDMAP_00003107
train,8717,BDMAP_00003066
train,8718,BDMAP_00001176
train,8719,BDMAP_00004825
train,8720,BDMAP_00001003
train,8721,BDMAP_00002472
train,8722,BDMAP_00001836
train,8723,BDMAP_00001079
train,8724,BDMAP_00000015
train,8725,BDMAP_00003004
train,8726,BDMAP_00003650
train,8727,BDMAP_00003709
train,8728,BDMAP_00004519
train,8729,BDMAP_00004211
train,8730,BDMAP_00003449
train,8731,BDMAP_00004375
train,8732,BDMAP_00000648
train,8733,BDMAP_00001731
train,8734,BDMAP_00003839
train,8735,BDMAP_00002292
train,8736,BDMAP_00003208
train,8737,BDMAP_00002752
train,8738,BDMAP_00001673
train,8739,BDMAP_00000762
train,8740,BDMAP_00004166
train,8741,BDMAP_00003993
train,8742,BDMAP_00001403
train,8743,BDMAP_00000933
train,8744,BDMAP_00001096
train,8745,BDMAP_00002719
train,8746,BDMAP_00003186
train,8747,BDMAP_00003535
train,8748,BDMAP_00004231
train,8749,BDMAP_00003838
train,8750,BDMAP_00003413
train,8751,BDMAP_00005168
train,8752,BDMAP_00001559
train,8753,BDMAP_00002484
train,8754,BDMAP_00005051
train,8755,BDMAP_00003556
train,8756,BDMAP_00002090
train,8757,BDMAP_00003461
train,8758,BDMAP_00004484
train,8759,BDMAP_00004281
train,8760,BDMAP_00001651
train,8761,BDMAP_00001023
train,8762,BDMAP_00000880
train,8763,BDMAP_00004192
train,8764,BDMAP_00004162
train,8765,BDMAP_00004415
train,8766,BDMAP_00003115
train,8767,BDMAP_00001740
train,8768,BDMAP_00001298
train,8769,BDMAP_00000928
train,8770,BDMAP_00004902
train,8771,BDMAP_00003747
train,8772,BDMAP_00001946
train,8773,BDMAP_00004603
train,8774,BDMAP_00004903
train,8775,BDMAP_00002544
train,8776,BDMAP_00000222
train,8777,BDMAP_00001502
train,8778,BDMAP_00002253
train,8779,BDMAP_00001747
train,8780,BDMAP_00004900
train,8781,BDMAP_00002949
train,8782,BDMAP_00003786
train,8783,BDMAP_00004880
train,8784,BDMAP_00000731
train,8785,BDMAP_00003018
train,8786,BDMAP_00000701
train,8787,BDMAP_00000488
train,8788,BDMAP_00001196
train,8789,BDMAP_00001517
train,8790,BDMAP_00001039
train,8791,BDMAP_00004177
train,8792,BDMAP_00000466
train,8793,BDMAP_00002922
train,8794,BDMAP_00002246
train,8795,BDMAP_00002684
train,8796,BDMAP_00002305
train,8797,BDMAP_00001021
train,8798,BDMAP_00002128
train,8799,BDMAP_00005099
train,8800,BDMAP_00004708
train,8801,BDMAP_00002084
train,8802,BDMAP_00004511
train,8803,BDMAP_00002865
train,8804,BDMAP_00001128
train,8805,BDMAP_00003464
train,8806,BDMAP_00002068
train,8807,BDMAP_00002772
train,8808,BDMAP_00004058
train,8809,BDMAP_00000775
train,8810,BDMAP_00000305
train,8811,BDMAP_00001069
train,8812,BDMAP_00003425
train,8813,BDMAP_00001513
train,8814,BDMAP_00001607
train,8815,BDMAP_00005170
train,8816,BDMAP_00003211
train,8817,BDMAP_00003347
train,8818,BDMAP_00002993
train,8819,BDMAP_00001769
train,8820,BDMAP_00004694
train,8821,BDMAP_00001148
train,8822,BDMAP_00003127
train,8823,BDMAP_00000766
train,8824,BDMAP_00002216
train,8825,BDMAP_00003338
train,8826,BDMAP_00002578
train,8827,BDMAP_00002836
train,8828,BDMAP_00000212
train,8829,BDMAP_00001331
train,8830,BDMAP_00002125
train,8831,BDMAP_00001804
train,8832,BDMAP_00000104
train,8833,BDMAP_00002639
train,8834,BDMAP_00004641
train,8835,BDMAP_00001401
train,8836,BDMAP_00004316
train,8837,BDMAP_00004652
train,8838,BDMAP_00000790
train,8839,BDMAP_00004575
train,8840,BDMAP_00000013
train,8841,BDMAP_00000737
train,8842,BDMAP_00002037
train,8843,BDMAP_00000454
train,8844,BDMAP_00005118
train,8845,BDMAP_00000038
train,8846,BDMAP_00000020
train,8847,BDMAP_00003542
train,8848,BDMAP_00002374
train,8849,BDMAP_00003873
train,8850,BDMAP_00002459
train,8851,BDMAP_00004065
train,8852,BDMAP_00000539
train,8853,BDMAP_00004185
train,8854,BDMAP_00001935
train,8855,BDMAP_00000677
train,8856,BDMAP_00003734
train,8857,BDMAP_00001374
train,8858,BDMAP_00003880
train,8859,BDMAP_00001146
train,8860,BDMAP_00000347
train,8861,BDMAP_00004160
train,8862,BDMAP_00001689
train,8863,BDMAP_00004561
train,8864,BDMAP_00002577
train,8865,BDMAP_00004528
train,8866,BDMAP_00003899
train,8867,BDMAP_00004505
train,8868,BDMAP_00002482
train,8869,BDMAP_00003027
train,8870,BDMAP_00001766
train,8871,BDMAP_00004752
train,8872,BDMAP_00001721
train,8873,BDMAP_00002255
train,8874,BDMAP_00000941
train,8875,BDMAP_00002190
train,8876,BDMAP_00004788
train,8877,BDMAP_00001350
train,8878,BDMAP_00005013
train,8879,BDMAP_00003154
train,8880,BDMAP_00003594
train,8881,BDMAP_00000334
train,8882,BDMAP_00005181
train,8883,BDMAP_00004242
train,8884,BDMAP_00001200
train,8885,BDMAP_00001319
train,8886,BDMAP_00004149
train,8887,BDMAP_00001473
train,8888,BDMAP_00004268
train,8889,BDMAP_00002123
train,8890,BDMAP_00003300
train,8891,BDMAP_00001480
train,8892,BDMAP_00002211
train,8893,BDMAP_00004307
train,8894,BDMAP_00002363
train,8895,BDMAP_00001650
train,8896,BDMAP_00002146
train,8897,BDMAP_00004255
train,8898,BDMAP_00000024
train,8899,BDMAP_00001035
train,8900,BDMAP_00003384
train,8901,BDMAP_00001616
train,8902,BDMAP_00000293
train,8903,BDMAP_00001264
train,8904,BDMAP_00003092
train,8905,BDMAP_00001781
train,8906,BDMAP_00003729
train,8907,BDMAP_00003743
train,8908,BDMAP_00004430
train,8909,BDMAP_00001562
train,8910,BDMAP_00002214
train,8911,BDMAP_00004907
train,8912,BDMAP_00004563
train,8913,BDMAP_00004059
train,8914,BDMAP_00004743
train,8915,BDMAP_00001923
train,8916,BDMAP_00000497
train,8917,BDMAP_00002927
train,8918,BDMAP_00000759
train,8919,BDMAP_00005153
train,8920,BDMAP_00004437
train,8921,BDMAP_00000034
train,8922,BDMAP_00000186
train,8923,BDMAP_00000051
train,8924,BDMAP_00002983
train,8925,BDMAP_00002612
train,8926,BDMAP_00001727
train,8927,BDMAP_00002767
train,8928,BDMAP_00004372
train,8929,BDMAP_00000150
train,8930,BDMAP_00001314
train,8931,BDMAP_00002003
train,8932,BDMAP_00001340
train,8933,BDMAP_00004920
train,8934,BDMAP_00004686
train,8935,BDMAP_00002616
train,8936,BDMAP_00000551
train,8937,BDMAP_00001748
train,8938,BDMAP_00000018
train,8939,BDMAP_00004817
train,8940,BDMAP_00003951
train,8941,BDMAP_00004085
train,8942,BDMAP_00002151
train,8943,BDMAP_00002485
train,8944,BDMAP_00003411
train,8945,BDMAP_00002743
train,8946,BDMAP_00002610
train,8947,BDMAP_00003528
train,8948,BDMAP_00002971
train,8949,BDMAP_00003393
train,8950,BDMAP_00000169
train,8951,BDMAP_00004914
train,8952,BDMAP_00002627
train,8953,BDMAP_00002442
train,8954,BDMAP_00002232
train,8955,BDMAP_00001316
train,8956,BDMAP_00002889
train,8957,BDMAP_00004824
train,8958,BDMAP_00000719
train,8959,BDMAP_00001427
train,8960,BDMAP_00002702
train,8961,BDMAP_00004618
train,8962,BDMAP_00002302
train,8963,BDMAP_00004128
train,8964,BDMAP_00001863
train,8965,BDMAP_00001189
train,8966,BDMAP_00002956
train,8967,BDMAP_00004280
train,8968,BDMAP_00002895
train,8969,BDMAP_00002447
train,8970,BDMAP_00003380
train,8971,BDMAP_00004077
train,8972,BDMAP_00000683
train,8973,BDMAP_00004839
train,8974,BDMAP_00001431
train,8975,BDMAP_00002621
train,8976,BDMAP_00001384
train,8977,BDMAP_00002664
train,8978,BDMAP_00001643
train,8979,BDMAP_00001560
train,8980,BDMAP_00004044
train,8981,BDMAP_00002549
train,8982,BDMAP_00000430
train,8983,BDMAP_00000386
train,8984,BDMAP_00004448
train,8985,BDMAP_00001056
train,8986,BDMAP_00000234
train,8987,BDMAP_00004278
train,8988,BDMAP_00001979
train,8989,BDMAP_00004685
train,8990,BDMAP_00000812
train,8991,BDMAP_00003667
train,8992,BDMAP_00004952
train,8993,BDMAP_00003543
train,8994,BDMAP_00003210
train,8995,BDMAP_00000112
train,8996,BDMAP_00001394
train,8997,BDMAP_00000102
train,8998,BDMAP_00000320
train,8999,BDMAP_00004462
train,9000,BDMAP_00002166
train,9001,BDMAP_00000626
train,9002,BDMAP_00003264
train,9003,BDMAP_00004660
train,9004,BDMAP_00004540
train,9005,BDMAP_00000335
train,9006,BDMAP_00001497
train,9007,BDMAP_00002604
train,9008,BDMAP_00000462
train,9009,BDMAP_00003458
train,9010,BDMAP_00001053
train,9011,BDMAP_00002698
train,9012,BDMAP_00000009
train,9013,BDMAP_00000100
train,9014,BDMAP_00002593
train,9015,BDMAP_00000032
train,9016,BDMAP_00004270
train,9017,BDMAP_00000541
train,9018,BDMAP_00001663
train,9019,BDMAP_00003442
train,9020,BDMAP_00001794
train,9021,BDMAP_00003400
train,9022,BDMAP_00002681
train,9023,BDMAP_00004272
train,9024,BDMAP_00001430
train,9025,BDMAP_00001329
train,9026,BDMAP_00000602
train,9027,BDMAP_00004158
train,9028,BDMAP_00002730
train,9029,BDMAP_00001045
train,9030,BDMAP_00001938
train,9031,BDMAP_00003705
train,9032,BDMAP_00001615
train,9033,BDMAP_00002936
train,9034,BDMAP_00000292
train,9035,BDMAP_00003870
train,9036,BDMAP_00003843
train,9037,BDMAP_00002076
train,9038,BDMAP_00000619
train,9039,BDMAP_00000595
